Line count,Response time,current time,app id
374,3.4589999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
375,3.5669999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
376,3.857,Konnichiwa from hello-edge-node-e1zri in edge-node,3
377,3.798,Konnichiwa from hello-edge-node-e1zri in edge-node,10
378,3.392,Konnichiwa from hello-edge-node-e1zri in edge-node,6
379,3.663,Konnichiwa from hello-edge-node-e1zri in edge-node,6
380,3.686,Konnichiwa from hello-edge-node-e1zri in edge-node,3
381,4.032,Konnichiwa from hello-edge-node-e1zri in edge-node,6
382,3.643,Konnichiwa from hello-edge-node-e1zri in edge-node,10
383,3.326,Konnichiwa from hello-edge-node-e1zri in edge-node,3
384,3.364,Konnichiwa from hello-edge-node-e1zri in edge-node,6
385,3.5100000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,10
386,3.4749999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
387,5.411,Konnichiwa from hello-edge-node-e1zri in edge-node,3
388,3.718,Konnichiwa from hello-edge-node-e1zri in edge-node,10
389,3.403,Konnichiwa from hello-edge-node-e1zri in edge-node,6
390,3.47,Konnichiwa from hello-edge-node-e1zri in edge-node,3
391,3.392,Konnichiwa from hello-edge-node-e1zri in edge-node,10
392,3.2750000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,6
393,3.438,Konnichiwa from hello-edge-node-e1zri in edge-node,3
394,3.554,Konnichiwa from hello-edge-node-e1zri in edge-node,10
