Line count,Response time,current time,app id
155,67.413,Konnichiwa from hello-edge-node-e1zri in edge-node,4
156,77.708,Konnichiwa from hello-edge-node-e1zri in edge-node,4
157,72.625,Konnichiwa from hello-edge-node-e1zri in edge-node,4
158,84.882,Konnichiwa from hello-edge-node-e1zri in edge-node,4
159,66.944,Konnichiwa from hello-edge-node-e1zri in edge-node,4
160,84.552,Konnichiwa from hello-edge-node-e1zri in edge-node,4
161,75.88799999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
162,72.40599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
163,67.188,Konnichiwa from hello-edge-node-e1zri in edge-node,4
164,73.652,Konnichiwa from hello-edge-node-e1zri in edge-node,4
165,81.26700000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
166,70.86,Konnichiwa from hello-edge-node-e1zri in edge-node,4
167,71.718,Konnichiwa from hello-edge-node-e1zri in edge-node,4
168,75.836,Konnichiwa from hello-edge-node-e1zri in edge-node,4
169,81.748,Konnichiwa from hello-edge-node-e1zri in edge-node,4
170,81.64,Konnichiwa from hello-edge-node-e1zri in edge-node,4
171,78.269,Konnichiwa from hello-edge-node-e1zri in edge-node,4
172,65.179,Konnichiwa from hello-edge-node-e1zri in edge-node,4
173,69.505,Konnichiwa from hello-edge-node-e1zri in edge-node,4
174,73.318,Konnichiwa from hello-edge-node-e1zri in edge-node,4
175,64.54899999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
176,82.231,Konnichiwa from hello-edge-node-e1zri in edge-node,4
177,64.779,Konnichiwa from hello-edge-node-e1zri in edge-node,4
178,69.25099999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
179,73.161,Konnichiwa from hello-edge-node-e1zri in edge-node,4
180,79.793,Konnichiwa from hello-edge-node-e1zri in edge-node,4
181,72.26299999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
182,76.768,Konnichiwa from hello-edge-node-e1zri in edge-node,4
183,82.65599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
184,74.35300000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
185,73.468,Konnichiwa from hello-edge-node-e1zri in edge-node,4
186,81.25200000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
187,68.259,Konnichiwa from hello-edge-node-e1zri in edge-node,4
188,70.387,Konnichiwa from hello-edge-node-e1zri in edge-node,4
189,81.814,Konnichiwa from hello-edge-node-e1zri in edge-node,4
190,80.235,Konnichiwa from hello-edge-node-e1zri in edge-node,4
191,74.67699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
192,69.434,Konnichiwa from hello-edge-node-e1zri in edge-node,4
193,71.31800000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
194,65.53200000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
195,77.89,Konnichiwa from hello-edge-node-e1zri in edge-node,4
196,69.98899999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
197,78.669,Konnichiwa from hello-edge-node-e1zri in edge-node,4
198,76.78500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
199,64.834,Konnichiwa from hello-edge-node-e1zri in edge-node,4
200,71.83399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
201,73.747,Konnichiwa from hello-edge-node-e1zri in edge-node,4
202,70.29100000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
203,71.78,Konnichiwa from hello-edge-node-e1zri in edge-node,4
204,81.493,Konnichiwa from hello-edge-node-e1zri in edge-node,4
205,73.40299999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
206,79.88499999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
207,65.689,Konnichiwa from hello-edge-node-e1zri in edge-node,4
208,80.317,Konnichiwa from hello-edge-node-e1zri in edge-node,4
209,76.72800000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
210,66.165,Konnichiwa from hello-edge-node-e1zri in edge-node,4
211,82.282,Konnichiwa from hello-edge-node-e1zri in edge-node,4
212,83.527,Konnichiwa from hello-edge-node-e1zri in edge-node,4
213,81.85199999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
214,82.76400000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
215,66.38,Konnichiwa from hello-edge-node-e1zri in edge-node,4
216,72.491,Konnichiwa from hello-edge-node-e1zri in edge-node,4
217,72.9,Konnichiwa from hello-edge-node-e1zri in edge-node,4
218,64.639,Konnichiwa from hello-edge-node-e1zri in edge-node,4
219,73.911,Konnichiwa from hello-edge-node-e1zri in edge-node,4
220,77.773,Konnichiwa from hello-edge-node-e1zri in edge-node,4
221,70.708,Konnichiwa from hello-edge-node-e1zri in edge-node,4
222,66.308,Konnichiwa from hello-edge-node-e1zri in edge-node,4
223,74.926,Konnichiwa from hello-edge-node-e1zri in edge-node,4
224,78.13000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
225,72.2,Konnichiwa from hello-edge-node-e1zri in edge-node,4
226,71.29599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
227,77.56299999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
228,74.235,Konnichiwa from hello-edge-node-e1zri in edge-node,4
229,82.733,Konnichiwa from hello-edge-node-e1zri in edge-node,4
230,68.91799999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
231,79.528,Konnichiwa from hello-edge-node-e1zri in edge-node,4
232,71.133,Konnichiwa from hello-edge-node-e1zri in edge-node,4
233,69.158,Konnichiwa from hello-edge-node-e1zri in edge-node,4
234,75.17500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
235,80.288,Konnichiwa from hello-edge-node-e1zri in edge-node,4
236,66.834,Konnichiwa from hello-edge-node-e1zri in edge-node,4
237,76.71,Konnichiwa from hello-edge-node-e1zri in edge-node,4
238,82.03,Konnichiwa from hello-edge-node-e1zri in edge-node,4
239,76.307,Konnichiwa from hello-edge-node-e1zri in edge-node,4
240,72.396,Konnichiwa from hello-edge-node-e1zri in edge-node,4
241,74.57,Konnichiwa from hello-edge-node-e1zri in edge-node,4
242,68.759,Konnichiwa from hello-edge-node-e1zri in edge-node,4
243,75.774,Konnichiwa from hello-edge-node-e1zri in edge-node,4
244,82.84,Konnichiwa from hello-edge-node-e1zri in edge-node,4
245,73.30399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
